Ano;Sigla;Área de Avaliação;CPC (Faixa)
2019;UFF;ENGENHARIA ELÉTRICA;3
2019;UFF;ENGENHARIA ELÉTRICA;4
2019;UFF;ENGENHARIA ELÉTRICA;5
2019;UFF;ENGENHARIA FLORESTAL;2
2019;UFF;ENGENHARIA FLORESTAL;3
2019;UFF;ENGENHARIA FLORESTAL;4
2019;UFF;ENGENHARIA FLORESTAL;5
2019;UFF;ENGENHARIA MECÂNICA;2
2019;UFF;ENGENHARIA MECÂNICA;3
2019;UFF;ENGENHARIA MECÂNICA;4
2019;UFF;ENGENHARIA MECÂNICA;5
2019;UFF;ENGENHARIA QUÍMICA;3
2019;UFF;ENGENHARIA QUÍMICA;4
2019;UFF;ENGENHARIA QUÍMICA;5
2019;UFF;FARMÁCIA;3
2019;UFF;FARMÁCIA;4
2019;UFF;FISIOTERAPIA;3
2019;UFF;FISIOTERAPIA;4
2019;UFF;FISIOTERAPIA;5
2019;UFF;FONOAUDIOLOGIA;3
2019;UFF;FONOAUDIOLOGIA;4
2019;UFF;MEDICINA;2
2019;UFF;MEDICINA;3
2019;UFF;MEDICINA;4
2019;UFF;MEDICINA VETERINÁRIA;2
2019;UFF;MEDICINA VETERINÁRIA;3
2019;UFF;MEDICINA VETERINÁRIA;4
2019;UFF;MEDICINA VETERINÁRIA;5
2019;UFF;NUTRIÇÃO;3
2019;UFF;NUTRIÇÃO;4
2019;UFF;NUTRIÇÃO;5
2019;UFF;ODONTOLOGIA;3
2019;UFF;ODONTOLOGIA;4
2019;UFF;ODONTOLOGIA;5
2019;UFF;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFF;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFF;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFF;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFF;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFF;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFF;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFF;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFF;TECNOLOGIA EM RADIOLOGIA;3
2019;UFF;TECNOLOGIA EM RADIOLOGIA;4
2019;UFF;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFF;ZOOTECNIA;2
2019;UFF;ZOOTECNIA;3
2019;UFF;ZOOTECNIA;4
2019;UFF;ZOOTECNIA;5
2019;UFFS;AGRONOMIA;2
2019;UFFS;AGRONOMIA;3
2019;UFFS;AGRONOMIA;4
2019;UFFS;AGRONOMIA;5
2019;UFFS;ARQUITETURA E URBANISMO;3
2019;UFFS;ARQUITETURA E URBANISMO;4
2019;UFFS;ARQUITETURA E URBANISMO;5
2019;UFFS;BIOMEDICINA;3
2019;UFFS;BIOMEDICINA;4
2019;UFFS;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFFS;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFFS;ENFERMAGEM;0
2019;UFFS;ENFERMAGEM;3
2019;UFFS;ENFERMAGEM;4
2019;UFFS;ENFERMAGEM;5
2019;UFFS;ENGENHARIA AMBIENTAL;0
2019;UFFS;ENGENHARIA AMBIENTAL;3
2019;UFFS;ENGENHARIA AMBIENTAL;4
2019;UFFS;ENGENHARIA AMBIENTAL;5
2019;UFFS;ENGENHARIA CIVIL;3
2019;UFFS;ENGENHARIA CIVIL;4
2019;UFFS;ENGENHARIA CIVIL;5
2019;UFFS;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFFS;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFFS;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFFS;ENGENHARIA DE ALIMENTOS;3
2019;UFFS;ENGENHARIA DE ALIMENTOS;4
2019;UFFS;ENGENHARIA DE ALIMENTOS;5
2019;UFFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFFS;ENGENHARIA DE PRODUÇÃO;3
2019;UFFS;ENGENHARIA DE PRODUÇÃO;4
2019;UFFS;ENGENHARIA DE PRODUÇÃO;5
2019;UFFS;ENGENHARIA ELÉTRICA;0
2019;UFFS;ENGENHARIA ELÉTRICA;3
2019;UFFS;ENGENHARIA ELÉTRICA;4
2019;UFFS;ENGENHARIA ELÉTRICA;5
2019;UFFS;ENGENHARIA FLORESTAL;2
2019;UFFS;ENGENHARIA FLORESTAL;3
2019;UFFS;ENGENHARIA FLORESTAL;4
2019;UFFS;ENGENHARIA FLORESTAL;5
2019;UFFS;ENGENHARIA MECÂNICA;2
2019;UFFS;ENGENHARIA MECÂNICA;3
2019;UFFS;ENGENHARIA MECÂNICA;4
2019;UFFS;ENGENHARIA MECÂNICA;5
2019;UFFS;ENGENHARIA QUÍMICA;3
2019;UFFS;ENGENHARIA QUÍMICA;4
2019;UFFS;ENGENHARIA QUÍMICA;5
2019;UFFS;FARMÁCIA;3
2019;UFFS;FARMÁCIA;4
2019;UFFS;FISIOTERAPIA;3
2019;UFFS;FISIOTERAPIA;4
2019;UFFS;FISIOTERAPIA;5
2019;UFFS;FONOAUDIOLOGIA;3
2019;UFFS;FONOAUDIOLOGIA;4
2019;UFFS;MEDICINA;2
2019;UFFS;MEDICINA;3
2019;UFFS;MEDICINA;4
2019;UFFS;MEDICINA VETERINÁRIA;2
2019;UFFS;MEDICINA VETERINÁRIA;3
2019;UFFS;MEDICINA VETERINÁRIA;4
2019;UFFS;MEDICINA VETERINÁRIA;5
2019;UFFS;NUTRIÇÃO;3
2019;UFFS;NUTRIÇÃO;4
2019;UFFS;NUTRIÇÃO;5
2019;UFFS;ODONTOLOGIA;3
2019;UFFS;ODONTOLOGIA;4
2019;UFFS;ODONTOLOGIA;5
2019;UFFS;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFFS;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFFS;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFFS;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFFS;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFFS;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFFS;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFFS;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFFS;TECNOLOGIA EM RADIOLOGIA;3
2019;UFFS;TECNOLOGIA EM RADIOLOGIA;4
2019;UFFS;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFFS;ZOOTECNIA;2
2019;UFFS;ZOOTECNIA;3
2019;UFFS;ZOOTECNIA;4
2019;UFFS;ZOOTECNIA;5
2019;UFG;AGRONOMIA;2
2019;UFG;AGRONOMIA;3
2019;UFG;AGRONOMIA;4
2019;UFG;AGRONOMIA;5
2019;UFG;ARQUITETURA E URBANISMO;3
2019;UFG;ARQUITETURA E URBANISMO;4
2019;UFG;ARQUITETURA E URBANISMO;5
2019;UFG;BIOMEDICINA;3
2019;UFG;BIOMEDICINA;4
2019;UFG;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFG;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFG;ENFERMAGEM;0
2019;UFG;ENFERMAGEM;3
2019;UFG;ENFERMAGEM;4
2019;UFG;ENFERMAGEM;5
2019;UFG;ENGENHARIA AMBIENTAL;0
2019;UFG;ENGENHARIA AMBIENTAL;3
2019;UFG;ENGENHARIA AMBIENTAL;4
2019;UFG;ENGENHARIA AMBIENTAL;5
2019;UFG;ENGENHARIA CIVIL;3
2019;UFG;ENGENHARIA CIVIL;4
2019;UFG;ENGENHARIA CIVIL;5
2019;UFG;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFG;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFG;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFG;ENGENHARIA DE ALIMENTOS;3
2019;UFG;ENGENHARIA DE ALIMENTOS;4
2019;UFG;ENGENHARIA DE ALIMENTOS;5
2019;UFG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFG;ENGENHARIA DE PRODUÇÃO;3
2019;UFG;ENGENHARIA DE PRODUÇÃO;4
2019;UFG;ENGENHARIA DE PRODUÇÃO;5
2019;UFG;ENGENHARIA ELÉTRICA;0
2019;UFG;ENGENHARIA ELÉTRICA;3
2019;UFG;ENGENHARIA ELÉTRICA;4
2019;UFG;ENGENHARIA ELÉTRICA;5
2019;UFG;ENGENHARIA FLORESTAL;2
2019;UFG;ENGENHARIA FLORESTAL;3
2019;UFG;ENGENHARIA FLORESTAL;4
2019;UFG;ENGENHARIA FLORESTAL;5
2019;UFG;ENGENHARIA MECÂNICA;2
2019;UFG;ENGENHARIA MECÂNICA;3
2019;UFG;ENGENHARIA MECÂNICA;4
2019;UFG;ENGENHARIA MECÂNICA;5
2019;UFG;ENGENHARIA QUÍMICA;3
2019;UFG;ENGENHARIA QUÍMICA;4
2019;UFG;ENGENHARIA QUÍMICA;5
2019;UFG;FARMÁCIA;3
2019;UFG;FARMÁCIA;4
2019;UFG;FISIOTERAPIA;3
2019;UFG;FISIOTERAPIA;4
2019;UFG;FISIOTERAPIA;5
2019;UFG;FONOAUDIOLOGIA;3
2019;UFG;FONOAUDIOLOGIA;4
2019;UFG;MEDICINA;2
2019;UFG;MEDICINA;3
2019;UFG;MEDICINA;4
2019;UFG;MEDICINA VETERINÁRIA;2
2019;UFG;MEDICINA VETERINÁRIA;3
2019;UFG;MEDICINA VETERINÁRIA;4
2019;UFG;MEDICINA VETERINÁRIA;5
2019;UFG;NUTRIÇÃO;3
2019;UFG;NUTRIÇÃO;4
2019;UFG;NUTRIÇÃO;5
2019;UFG;ODONTOLOGIA;3
2019;UFG;ODONTOLOGIA;4
2019;UFG;ODONTOLOGIA;5
2019;UFG;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFG;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFG;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFG;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFG;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFG;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFG;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFG;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFG;TECNOLOGIA EM RADIOLOGIA;3
2019;UFG;TECNOLOGIA EM RADIOLOGIA;4
2019;UFG;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFG;ZOOTECNIA;2
2019;UFG;ZOOTECNIA;3
2019;UFG;ZOOTECNIA;4
2019;UFG;ZOOTECNIA;5
2019;UFGD;AGRONOMIA;2
2019;UFGD;AGRONOMIA;3
2019;UFGD;AGRONOMIA;4
2019;UFGD;AGRONOMIA;5
2019;UFGD;ARQUITETURA E URBANISMO;3
2019;UFGD;ARQUITETURA E URBANISMO;4
2019;UFGD;ARQUITETURA E URBANISMO;5
2019;UFGD;BIOMEDICINA;3
2019;UFGD;BIOMEDICINA;4
2019;UFGD;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFGD;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFGD;ENFERMAGEM;0
2019;UFGD;ENFERMAGEM;3
2019;UFGD;ENFERMAGEM;4
2019;UFGD;ENFERMAGEM;5
2019;UFGD;ENGENHARIA AMBIENTAL;0
2019;UFGD;ENGENHARIA AMBIENTAL;3
2019;UFGD;ENGENHARIA AMBIENTAL;4
2019;UFGD;ENGENHARIA AMBIENTAL;5
2019;UFGD;ENGENHARIA CIVIL;3
2019;UFGD;ENGENHARIA CIVIL;4
2019;UFGD;ENGENHARIA CIVIL;5
2019;UFGD;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFGD;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFGD;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFGD;ENGENHARIA DE ALIMENTOS;3
2019;UFGD;ENGENHARIA DE ALIMENTOS;4
2019;UFGD;ENGENHARIA DE ALIMENTOS;5
2019;UFGD;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFGD;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFGD;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFGD;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFGD;ENGENHARIA DE PRODUÇÃO;3
2019;UFGD;ENGENHARIA DE PRODUÇÃO;4
2019;UFGD;ENGENHARIA DE PRODUÇÃO;5
2019;UFGD;ENGENHARIA ELÉTRICA;0
2019;UFGD;ENGENHARIA ELÉTRICA;3
2019;UFGD;ENGENHARIA ELÉTRICA;4
2019;UFGD;ENGENHARIA ELÉTRICA;5
2019;UFGD;ENGENHARIA FLORESTAL;2
2019;UFGD;ENGENHARIA FLORESTAL;3
2019;UFGD;ENGENHARIA FLORESTAL;4
2019;UFGD;ENGENHARIA FLORESTAL;5
2019;UFGD;ENGENHARIA MECÂNICA;2
2019;UFGD;ENGENHARIA MECÂNICA;3
2019;UFGD;ENGENHARIA MECÂNICA;4
2019;UFGD;ENGENHARIA MECÂNICA;5
2019;UFGD;ENGENHARIA QUÍMICA;3
2019;UFGD;ENGENHARIA QUÍMICA;4
2019;UFGD;ENGENHARIA QUÍMICA;5
2019;UFGD;FARMÁCIA;3
2019;UFGD;FARMÁCIA;4
2019;UFGD;FISIOTERAPIA;3
2019;UFGD;FISIOTERAPIA;4
2019;UFGD;FISIOTERAPIA;5
2019;UFGD;FONOAUDIOLOGIA;3
2019;UFGD;FONOAUDIOLOGIA;4
2019;UFGD;MEDICINA;2
2019;UFGD;MEDICINA;3
2019;UFGD;MEDICINA;4
2019;UFGD;MEDICINA VETERINÁRIA;2
2019;UFGD;MEDICINA VETERINÁRIA;3
2019;UFGD;MEDICINA VETERINÁRIA;4
2019;UFGD;MEDICINA VETERINÁRIA;5
2019;UFGD;NUTRIÇÃO;3
2019;UFGD;NUTRIÇÃO;4
2019;UFGD;NUTRIÇÃO;5
2019;UFGD;ODONTOLOGIA;3
2019;UFGD;ODONTOLOGIA;4
2019;UFGD;ODONTOLOGIA;5
2019;UFGD;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFGD;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFGD;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFGD;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFGD;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFGD;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFGD;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFGD;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFGD;TECNOLOGIA EM RADIOLOGIA;3
2019;UFGD;TECNOLOGIA EM RADIOLOGIA;4
2019;UFGD;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFGD;ZOOTECNIA;2
2019;UFGD;ZOOTECNIA;3
2019;UFGD;ZOOTECNIA;4
2019;UFGD;ZOOTECNIA;5
2019;UFJ;AGRONOMIA;2
2019;UFJ;AGRONOMIA;3
2019;UFJ;AGRONOMIA;4
2019;UFJ;AGRONOMIA;5
2019;UFJ;ARQUITETURA E URBANISMO;3
2019;UFJ;ARQUITETURA E URBANISMO;4
2019;UFJ;ARQUITETURA E URBANISMO;5
2019;UFJ;BIOMEDICINA;3
2019;UFJ;BIOMEDICINA;4
2019;UFJ;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFJ;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFJ;ENFERMAGEM;0
2019;UFJ;ENFERMAGEM;3
2019;UFJ;ENFERMAGEM;4
2019;UFJ;ENFERMAGEM;5
2019;UFJ;ENGENHARIA AMBIENTAL;0
2019;UFJ;ENGENHARIA AMBIENTAL;3
2019;UFJ;ENGENHARIA AMBIENTAL;4
2019;UFJ;ENGENHARIA AMBIENTAL;5
2019;UFJ;ENGENHARIA CIVIL;3
2019;UFJ;ENGENHARIA CIVIL;4
2019;UFJ;ENGENHARIA CIVIL;5
2019;UFJ;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFJ;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFJ;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFJ;ENGENHARIA DE ALIMENTOS;3
2019;UFJ;ENGENHARIA DE ALIMENTOS;4
2019;UFJ;ENGENHARIA DE ALIMENTOS;5
2019;UFJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFJ;ENGENHARIA DE PRODUÇÃO;3
2019;UFJ;ENGENHARIA DE PRODUÇÃO;4
2019;UFJ;ENGENHARIA DE PRODUÇÃO;5
2019;UFJ;ENGENHARIA ELÉTRICA;0
2019;UFJ;ENGENHARIA ELÉTRICA;3
2019;UFJ;ENGENHARIA ELÉTRICA;4
2019;UFJ;ENGENHARIA ELÉTRICA;5
2019;UFJ;ENGENHARIA FLORESTAL;2
2019;UFJ;ENGENHARIA FLORESTAL;3
2019;UFJ;ENGENHARIA FLORESTAL;4
2019;UFJ;ENGENHARIA FLORESTAL;5
2019;UFJ;ENGENHARIA MECÂNICA;2
2019;UFJ;ENGENHARIA MECÂNICA;3
2019;UFJ;ENGENHARIA MECÂNICA;4
2019;UFJ;ENGENHARIA MECÂNICA;5
2019;UFJ;ENGENHARIA QUÍMICA;3
2019;UFJ;ENGENHARIA QUÍMICA;4
2019;UFJ;ENGENHARIA QUÍMICA;5
2019;UFJ;FARMÁCIA;3
2019;UFJ;FARMÁCIA;4
2019;UFJ;FISIOTERAPIA;3
2019;UFJ;FISIOTERAPIA;4
2019;UFJ;FISIOTERAPIA;5
2019;UFJ;FONOAUDIOLOGIA;3
2019;UFJ;FONOAUDIOLOGIA;4
2019;UFJ;MEDICINA;2
2019;UFJ;MEDICINA;3
2019;UFJ;MEDICINA;4
2019;UFJ;MEDICINA VETERINÁRIA;2
2019;UFJ;MEDICINA VETERINÁRIA;3
2019;UFJ;MEDICINA VETERINÁRIA;4
2019;UFJ;MEDICINA VETERINÁRIA;5
2019;UFJ;NUTRIÇÃO;3
2019;UFJ;NUTRIÇÃO;4
2019;UFJ;NUTRIÇÃO;5
2019;UFJ;ODONTOLOGIA;3
2019;UFJ;ODONTOLOGIA;4
2019;UFJ;ODONTOLOGIA;5
2019;UFJ;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFJ;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFJ;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFJ;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFJ;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFJ;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFJ;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFJ;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFJ;TECNOLOGIA EM RADIOLOGIA;3
2019;UFJ;TECNOLOGIA EM RADIOLOGIA;4
2019;UFJ;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFJ;ZOOTECNIA;2
2019;UFJ;ZOOTECNIA;3
2019;UFJ;ZOOTECNIA;4
2019;UFJ;ZOOTECNIA;5
2019;UFJF;AGRONOMIA;2
2019;UFJF;AGRONOMIA;3
2019;UFJF;AGRONOMIA;4
2019;UFJF;AGRONOMIA;5
2019;UFJF;ARQUITETURA E URBANISMO;3
2019;UFJF;ARQUITETURA E URBANISMO;4
2019;UFJF;ARQUITETURA E URBANISMO;5
2019;UFJF;BIOMEDICINA;3
2019;UFJF;BIOMEDICINA;4
2019;UFJF;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFJF;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFJF;ENFERMAGEM;0
2019;UFJF;ENFERMAGEM;3
2019;UFJF;ENFERMAGEM;4
2019;UFJF;ENFERMAGEM;5
2019;UFJF;ENGENHARIA AMBIENTAL;0
2019;UFJF;ENGENHARIA AMBIENTAL;3
2019;UFJF;ENGENHARIA AMBIENTAL;4
2019;UFJF;ENGENHARIA AMBIENTAL;5
2019;UFJF;ENGENHARIA CIVIL;3
2019;UFJF;ENGENHARIA CIVIL;4
2019;UFJF;ENGENHARIA CIVIL;5
2019;UFJF;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFJF;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFJF;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFJF;ENGENHARIA DE ALIMENTOS;3
2019;UFJF;ENGENHARIA DE ALIMENTOS;4
2019;UFJF;ENGENHARIA DE ALIMENTOS;5
2019;UFJF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFJF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFJF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFJF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFJF;ENGENHARIA DE PRODUÇÃO;3
2019;UFJF;ENGENHARIA DE PRODUÇÃO;4
2019;UFJF;ENGENHARIA DE PRODUÇÃO;5
2019;UFJF;ENGENHARIA ELÉTRICA;0
2019;UFJF;ENGENHARIA ELÉTRICA;3
2019;UFJF;ENGENHARIA ELÉTRICA;4
2019;UFJF;ENGENHARIA ELÉTRICA;5
2019;UFJF;ENGENHARIA FLORESTAL;2
2019;UFJF;ENGENHARIA FLORESTAL;3
2019;UFJF;ENGENHARIA FLORESTAL;4
2019;UFJF;ENGENHARIA FLORESTAL;5
2019;UFJF;ENGENHARIA MECÂNICA;2
2019;UFJF;ENGENHARIA MECÂNICA;3
2019;UFJF;ENGENHARIA MECÂNICA;4
2019;UFJF;ENGENHARIA MECÂNICA;5
2019;UFJF;ENGENHARIA QUÍMICA;3
2019;UFJF;ENGENHARIA QUÍMICA;4
2019;UFJF;ENGENHARIA QUÍMICA;5
2019;UFJF;FARMÁCIA;3
2019;UFJF;FARMÁCIA;4
2019;UFJF;FISIOTERAPIA;3
2019;UFJF;FISIOTERAPIA;4
2019;UFJF;FISIOTERAPIA;5
2019;UFJF;FONOAUDIOLOGIA;3
2019;UFJF;FONOAUDIOLOGIA;4
2019;UFJF;MEDICINA;2
2019;UFJF;MEDICINA;3
2019;UFJF;MEDICINA;4
2019;UFJF;MEDICINA VETERINÁRIA;2
2019;UFJF;MEDICINA VETERINÁRIA;3
2019;UFJF;MEDICINA VETERINÁRIA;4
2019;UFJF;MEDICINA VETERINÁRIA;5
2019;UFJF;NUTRIÇÃO;3
2019;UFJF;NUTRIÇÃO;4
2019;UFJF;NUTRIÇÃO;5
2019;UFJF;ODONTOLOGIA;3
2019;UFJF;ODONTOLOGIA;4
2019;UFJF;ODONTOLOGIA;5
2019;UFJF;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFJF;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFJF;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFJF;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFJF;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFJF;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFJF;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFJF;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFJF;TECNOLOGIA EM RADIOLOGIA;3
2019;UFJF;TECNOLOGIA EM RADIOLOGIA;4
2019;UFJF;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFJF;ZOOTECNIA;2
2019;UFJF;ZOOTECNIA;3
2019;UFJF;ZOOTECNIA;4
2019;UFJF;ZOOTECNIA;5
2019;UFLA;AGRONOMIA;2
2019;UFLA;AGRONOMIA;3
2019;UFLA;AGRONOMIA;4
2019;UFLA;AGRONOMIA;5
2019;UFLA;ARQUITETURA E URBANISMO;3
2019;UFLA;ARQUITETURA E URBANISMO;4
2019;UFLA;ARQUITETURA E URBANISMO;5
2019;UFLA;BIOMEDICINA;3
2019;UFLA;BIOMEDICINA;4
2019;UFLA;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFLA;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFLA;ENFERMAGEM;0
2019;UFLA;ENFERMAGEM;3
2019;UFLA;ENFERMAGEM;4
2019;UFLA;ENFERMAGEM;5
2019;UFLA;ENGENHARIA AMBIENTAL;0
2019;UFLA;ENGENHARIA AMBIENTAL;3
2019;UFLA;ENGENHARIA AMBIENTAL;4
2019;UFLA;ENGENHARIA AMBIENTAL;5
2019;UFLA;ENGENHARIA CIVIL;3
2019;UFLA;ENGENHARIA CIVIL;4
2019;UFLA;ENGENHARIA CIVIL;5
2019;UFLA;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFLA;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFLA;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFLA;ENGENHARIA DE ALIMENTOS;3
2019;UFLA;ENGENHARIA DE ALIMENTOS;4
2019;UFLA;ENGENHARIA DE ALIMENTOS;5
2019;UFLA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFLA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFLA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFLA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFLA;ENGENHARIA DE PRODUÇÃO;3
2019;UFLA;ENGENHARIA DE PRODUÇÃO;4
2019;UFLA;ENGENHARIA DE PRODUÇÃO;5
2019;UFLA;ENGENHARIA ELÉTRICA;0
2019;UFLA;ENGENHARIA ELÉTRICA;3
2019;UFLA;ENGENHARIA ELÉTRICA;4
2019;UFLA;ENGENHARIA ELÉTRICA;5
2019;UFLA;ENGENHARIA FLORESTAL;2
2019;UFLA;ENGENHARIA FLORESTAL;3
2019;UFLA;ENGENHARIA FLORESTAL;4
2019;UFLA;ENGENHARIA FLORESTAL;5
2019;UFLA;ENGENHARIA MECÂNICA;2
2019;UFLA;ENGENHARIA MECÂNICA;3
2019;UFLA;ENGENHARIA MECÂNICA;4
2019;UFLA;ENGENHARIA MECÂNICA;5
2019;UFLA;ENGENHARIA QUÍMICA;3
2019;UFLA;ENGENHARIA QUÍMICA;4
2019;UFLA;ENGENHARIA QUÍMICA;5
2019;UFLA;FARMÁCIA;3
2019;UFLA;FARMÁCIA;4
2019;UFLA;FISIOTERAPIA;3
2019;UFLA;FISIOTERAPIA;4
2019;UFLA;FISIOTERAPIA;5
2019;UFLA;FONOAUDIOLOGIA;3
2019;UFLA;FONOAUDIOLOGIA;4
2019;UFLA;MEDICINA;2
2019;UFLA;MEDICINA;3
2019;UFLA;MEDICINA;4
2019;UFLA;MEDICINA VETERINÁRIA;2
2019;UFLA;MEDICINA VETERINÁRIA;3
2019;UFLA;MEDICINA VETERINÁRIA;4
